penkkiurheilu03601	negative,unclear,neutral		Glorifioitu ystävyysottelu jossa ei ole 	ManU:lla	 mitään pelissä , toivottavasti mahdollisimman monta junnua yms. B-tiimiläistä pääsee kokeilemaan siipiään .
penkkiurheilu05002	negative,unclear,negative,negative		Samaan aikaan toisaalla Coutinho edustaa Valioliigan parhaimmistoa ja Norwich saa 	Cityn	 näyttämään kiertävältä sirkukselta .
penkkiurheilu17736	neutral,unclear,neutral,neutral		Mikähän tilanne tuon Pokan kans on ? Ei ole päässyt pelaamaan kuin yhdessä 	Islandersin	 harjoituspelissä . Olisi aika suuri parannus tuosta Vallin/Eminger kaksikosta .
politiikka06220	negative,neutral,negative	kuntoisuus	Sdp on vuosi vuodelta enemmän kuin kokoomuksen vasemmistolaisempi siipi , eivät ne omaa taistelutahtoa asiassa . Kyseessä ei ole kumminkaan työntekijöihin tai ammattiliittoihin liityvä asia nii 	sdp : tä	 ei kiinosta .
politiikka17356	mixed,neutral		Kazakstanin pitäisi tulla mukaan 	Euraasian unioniin	 muutenkin . Jos Nazarbajev pelaa korttinsa hyvin ( ja on tosi kiltisti Kremlin suuntaan ) , niin en usko , että mitään uutta sotaa tulee sille suunnalle . Mutta jos Kazakstan haluaa leikkiä oikeasti itsenäistä valtiota samaan aikaan kun yhdentyy ja liittoutuu yhä tiiviimmin Venäjän kanssa , niin se ei välttämättä toimi ...
ruokajajuoma00828	neutral,unclear,unclear,neutral		Viestin rohkaisemana ajattelin itsekin kysyä arvon baarimestarilta , että minkälaisia drinkkejä olisi mahdollista valmistaa , kun kaapista löytyisi Johnny Walkerin Red labelia , vaalea rommia ( Bacardi ) , 	Bombay Sapphire Eastiä	 ja ikivanhaa Martinin punaista vermuttia ? Rommista olen Cuba Libre - virityksiä duunannut , mutta mitäs muuta olisi tarjolla ?
ruokajajuoma00994	neutral,neutral,neutral,neutral	maku,mauku	Tiedän kyllä että joidenkin mielestä 	martini	 on juuri sopivaa kun lasia kallistetaan hivenen ranskan suuntaan , mutta maistaako sitä vermutti muka yhtään noin ? Et kai viemäriin kaatanut ?!
ruokajajuoma01653	positive,positive	toimivuus	Suosittelen 	Spisiä	 , palvelu henkilökohtaista , ruoka hyvää ja mielenkiintoista .
ruokajajuoma02270	positive,positive	maku,maku	Moskovskaja on erittäin asiallinen drinkkivodka . Meneehän se ihan nätisti pelkkänäänkin tarpeeksi viilennettynä , mutta jos on mahdollisuus valita niin snapsihommiin Russkiy Standart Platinum , 	Russkiy Brilliant	 sun muut premium-vodkat ovat ylivertaisia .
ruokajajuoma02290	positive,positive,positive	maku,maku,maku		Pear	 on aika jees . Ei tosin hirveän montaa ole tullut maistettua .
ruokajajuoma02733	neutral,neutral,neutral,neutral		Rahkapirtelö banaanilla , isolla knöölillä inkivääriä , pienellä määrällä heraisolaattia ja kourallisella kuorellisia manteleita . Kohta kauppareissulle 	Lidliin	 ja Hakikseen haemaan aineksia sichuanin kanaan . Sichuaninpippuri löytyy jo .
ruokajajuoma03541	neutral,neutral,neutral		Helvetin hyvää . Tuota saa myös 	tokmannilta	 ja vapaavalinnasta . 2000-luvun alussa pikkukillit pitivät noita purkkeja takataskuissa ja toivoivat samanlaista pyöreää jälkeä taskuihin kuin isoilla pojilla oli nuuskakiekoista .
ruokajajuoma06687	neutral,positive,neutral	maku	Ajattelin tilata single maltin ja bourbonia maistelun aloittamiseen , Islayt yms. jääköön tuonnemmaksi . Ostoskoriin päätyi Googlailun perusteella Glenlivet 12 yo ja 	Maker ' s Mark	 . Vissiin ihan asialliset juomat näin aloittelijalle vai onko muita suosituksia ?
ruokajajuoma06947	positive,positive,positive	maku,maku		Beluga	 tällä hetkellä maistetuista , on niin pehmeä että ... Jos näette jossakin , kokeilkaa ihmeessä
ruokajajuoma07758	mixed,positive,positive,positive	iso annos,laatu,määrä,täyttävä ruoka,yleinen	Ite kävin kans kokeileen tota Burger Kingia . Hyvä annos oli refillistä isot plussat . Lisäksi ateria oli muutenkin paljon täyttävätmpi kuin Hese/	Mäkkäri	 .
ruokajajuoma08239	neutral,neutral,neutral,neutral	valikoima	Foodie . fin mukaan jauhettua porsaanmaksaa saa Porvoosta esimerkiksi keskustan S-Marketista . Hieman yllätti , että Porvoossa ei ole 	Prismaa	 .
ruokajajuoma08995	mixed,negative,negative	hinta,maku,olut	Kerro toki mikä sitten ei ole markkalaageri ? Itse miellän Karhun ehdottomasti Suomen parhaimmaksi lagerolueksi ja menee heittämällä ohi näiden kalliimpien tuontioluiden kuten Heinekin tai 	Changin	 .
ruokajajuoma09215	negative,negative	varustetaso	Alkoholin suhteen halvintahan siellä on juuri ollut tosiaan viinakset . Oluita on lähinnä vain Saksasta ja jotain 	Brewdogia	 , mutta ei tosiaan kovin laajaa tai erityisen halpaa valikoimaa oluiden suhteen . Mistäs muuten lähtisi hieman isompia määriä ns. bulkimpaa olutta liikkeelle inhimilliseen hintaan ? Tallinnassa tulee käytyä melko harvakseltaan , kun en aivan naapurissa asu .
talous00645	neutral,positive,neutral		Muistuttaisin edelleen , että osingosta muodostuva tuottoprosentti riippuu täysin omistamiesi osakkeiden hankintahinnasta . Esimerkiksi jos ostit 	Konetta	 vuonna 2009 15 euron kappalehintaan , tämän keväisellä 1,75 euron osingolla saadaankin ihan mukavat prosentit . Osakkeen kurssi ei sinänsä kerro mitään yhtiön tuloksen jaosta .
talous00773	neutral,neutral		Säästämisellä tarkoitan rahan sivuun pistämistä ja kuukausittain sijoittamista indeksirahastoihin , jotta ei mene aktiivisestihoidettujen hoitokuluihin tuotot . Esimerkiksi 	Seligsonin	 rahastoihin kuukausittain jokin kiva summa .
talous01426	positive,positive	hinta,johtaminen,kehitys,yleinen	mjoo , mentulaa myötäillen , ei voi kun hattuu nostaa 	berkshirelle	 . tajuttoman hyvin johdettu firma , warren buffett on ansainnut joka sentin . osakkeen hinta noussut 80-luvulta yli miljoona prosenttia , nyt yksi a-sarjan osake on jo 175000$ arvoinen . näköjään korkea hintakaan ei estä hintakehitystä vaan tänäkin vuonna tulossa sama 20% tuotto . konserniin tehdään myös jatkuvasti loistavia ja tuottavia lisäyksiä , esim. tänä vuonna heinz-ketsuppiyhtiö .
talous02584	mixed,positive		Kahden eri firman osakkeeseen itse sijottaisin . Itsekin aloitin osakesijoittamiseni aikanaan 1200e kun laitoin 600e+600e kahteen yritykseen . En tiedä kuinka kärsimätön olet tuoton kanssa mutta jos maltat odottaa useamman vuoden niin ostaisin nyt venäjän kriisien takia arvonsa laskeneita firmoja , esim Nokian renkaat . Täysin tyhjin käsin et jäisi ensimmäiseltäkään vuodelta sillä 	Nokian renkaat	 on ollut suht hyvä osingonmaksaja . Mutta mistäpä näitä osaa sanoa ..
talous02692	mixed,positive,positive	näkymät,sijoittaminen		Ponsse	 . Loistavat tulevaisuuden näkymät . Olisin sijoittanut viime joulukuussa .
talous03313	mixed,negative	arvo,tulevaisuus	Juuh kyllä Elisa näistä Suomen telefirmoista on paras . TeliaSoneralla on omat ongelmansa ja DNA alkaa olla pystyyn kuollut . Parin vuoden sisällä kaikki operaattorit tulevat ottamaan käyttöön mobiilidatakaton TeliaSoneran vanavedessä . Liiketoimintamalli , missä datan käyttö moninkertaistuu vuosittain , mutta hinnat polkevat paikallaan ei ole kestävä . 	Elisa	 on tosin turhan kallis tällä hetkellä , mutta jos vakautta hakee niin ihan ok kohde parkkeerata pääomat .
talous03852	neutral,neutral,neutral,mixed	hinta	Mitä mieltä 	Plug Power Incistä	 ? Tullut tänään 6 , 5% alas ja näen tässä ostopaikan .
talous04922	mixed,unclear		Onkos tässä tapauksessa se 2 , 5€ paljon vai vähän . Jos se on mielestäsi paljon ja ylihinnoiteltu niin eikös 	Arlallakin	 ole jugurtteja kaupan hyllyt täynnä ... Siitä vaan tarjoamaan halvempaa ei-laktoositonta tuotetta jos pystyvät . Siinähän on oiva markkinarako jollekin .
ajoneuvot00526	positive,positive,positive,positive	ulkonäkö,ulkonäkö,ulkonäkö,ulkonäkö	tällä hetkellä parhaan näköiset uudet 	bemarit	 löytyvät 6 ja 7 sarjoista
ajoneuvot00714	positive,positive,positive	ajo-ominaisuudet,laatu,yleinen		Ford Focus	 1 . 6 täällä . K & K : ksi yllättävän hyvä kyyti .
ajoneuvot00735	negative,negative,negative	ulkonäkö,ulkonäkö,ulkonäkö	Kuva liittyy , siinä luukkulamputon 	AE86	 , joka mielestäni rumempi kuin luukkulampullinen .
ajoneuvot03341	positive,positive,positive	kauneus,ulkonäkö,ulkonäkö	CLS on kyllä yksi kauniimmista perusautoista 	Jaguar XJn	 ohella minun mielestä
ajoneuvot05624	neutral,unclear,neutral	yleinen	Häh , onhan 	Cadillac	 tehnyt etuvetoisia autoja 60 - luvulta lähtien . . .
ajoneuvot07526	positive,positive	laatu,yleinen	Taisin tuossa viestissäni sanoa , että se on paras merkki mitä minä tiedän eli en siis käske muita olemaan samaa mieltä kanssani . Kaikilla on oikeus omaan mielipiteeseensä ja olipa sinun mikä vain niin en aio väittää vastaan . Minun mielipiteeni nyt vain sattuuu olemaan se , että 	Harrikka	 on paras pyörä minkä minä itse voisin hankkia
ajoneuvot08745	positive,positive	ajo-ominaisuudet,tekniikka	Mikä nelivetoauto olisi paras , jos ajatellaan vaan luisuttelun kannalta ? Äkkiseltään ei tule mieleen kuin 	subarun STi	 . Tasanen veto joka akselilla kokoajan ja vetosuhde ihanteellinen 40 / 60 .
ajoneuvot09055	neutral,positive,neutral,neutral	ostospäätös,yleinen		Suzukisi	 oli nelari mutta juuri tollaista jotakin yz : tan tyyppistä voisinkin harkita .
ajoneuvot09755	negative,negative,negative	yleinen,yleinen	Tätä 	Micran	 irvikuvaa ei olisi pitänyt ikinä päästää tehtaan ovista pihalle T : K11 masterrace
ajoneuvot10729	mixed,positive	kuntoisuus,ulkonäkö		Volvon	 päämuotoilijan , Jan Wilsgaardin tiedetään sanoneen tiiliskivistään : " Ajaton koti ei ole hyvän näköinen ensisilmäyksellä " .
ajoneuvot15036	mixed,negative	laatu,yleinen	Oma ensiautoni oli 250 € maksanut vuosimallin 1982 	Nissan Sunny	 . Aivan kaamea härveli näin yleisesti , mutta olihan siinä tiettyä fiilistä , jota ei uudemmista autoista löydy . Paaliin sekin meni sitten , kun vähän jokainen paikka hajosi , eikä mokomaa enää kannattanut korjailla .
harrastukset00695	neutral,neutral,neutral	hinta,yleinen	Kertoisiko joku pesisnyymi paljonko näistä kamoista voisi pyytää huutonetissä ? Kamat ovat jo lähes 10 vuotta vanhoja , mutta erittäin vähän käytettyjä . ProMark Magic Tornado maila 	Karhu pro+200	 räpylä Karhu kypärä
harrastukset00876	neutral,neutral,neutral,mixed	hinta,hinta,yleinen	jatkoa : miksi FT monojen arvo tippuu niin nopeaan ? tori . fi ja Loska . fi näyttäisi olevan tosi paljon uudehkoja 	FT	 monoja alle 150e pintaan .
harrastukset02605	positive,positive	laatu,yleinen	Tamiya vihreäkorkkinen 	Extra Thin	 on ainoa liima jota tarvitset . Akryylimaalit . Jos haluat ottaa harrastuksen vakavasti niin ruisku on välttämätön . Isommissa mittakaavoissa osien määrä nousee ja samoin työn määrä . t . 24 v mallari . P.S. Kyseessä ei ole autistien harrastus vaan aikuisten harrastus , joten ei ihme jos jonnet ei ymmärrä .
masiinat01175	neutral,neutral	yleinen	Mikset vaan mene selaimella netflixiin ? Ainakin 	IE 11	 tukee netflixin 1080p HTML5 videotoistoa .
masiinat01211	neutral,neutral,negative	tekninen,toimintatapa,yleinen	Kokeilitko Windows 8 : ssa vai 7 : ssa ? Ainoastaan Windows 8 : n IE11 tukee tarvittavia HTML5 videon MSE ja EME laajennuksia . Jostain syystä Microsoft ei ole tehnyt seiskan IE versioon noita . 	Chromeen	 saattaa tulla tuki myös ehkä joskus tulevaisuudessa . Better Off Ted on nähtävästi saatavilla vain 420p : nä .
masiinat01613	mixed,negative,negative,mixed	kuntoisuus,laatu,yleinen,äänekkyys	Itselläni teki 	Asuksen	 mallin kanssa samaa , takuuta vastaan vaihtoivat uuteen , eikä ääntä enää esiintynyt .
masiinat01913	neutral,positive	luotettavuus,yleinen		PayPal	 näyttäisi olevan maksuvaihtoehtona , joten eiköhän se ihan legitti kauppa ole . Rahat saa ainakin sen kautta helposti takaisin .
masiinat02003	neutral,neutral	yleinen	Juuri näin , kyse oli nvidian open source ajureista linuxille . Nvidian suljetun lähdekoodin näyttisajurit on parhaimmat 	linuxille	 .
masiinat02187	negative,neutral,neutral,neutral	kysymys,äänentoisto,äänentoisto,ääni	Huoh , mutta kun ei kaikki pyöri . Ei edes suurin osa . SUOSITUIMMISTA SUURINOSA saattaa pitää paikkansa . Niistä jotka toimivat on monessa myös jotain ongelmaa . Toimiiko 	winessä	 vieläkään surround äänet ? Entä EAX-ääniympäristö ?
masiinat02348	positive,positive	hinta,yleinen	Parikymppiä lisää ja ostat jo mainitun 	Moto G : n	 . Et saa mitään lähellekään yhtä hyvää tuohon hintaan .
masiinat02838	positive,positive,positive	johto,laatu,yleinen	nuo nocsit on ihan jees jos on appleen laittaa kiinni . Itellä 	ipodin	 kaverina ovat . Hyvä johto , ei mene solmuun .
masiinat02974	mixed,negative,negative,negative	laatu,toimivuus,yleinen	Ei voi verrata . Tai voi , mutta kuin vertaisi omenoita perunoihin . Entä jos kokeilisit itse ? ( Vaan on se 	OSX : kin	 bloattia , mitä olen joutunut työn puolesta käpistelemään . )
masiinat03349	mixed,negative,positive	hiiri,ominaisuus,vertailu,yleinen	RaZeR on ainut oikea Peli_miähen hiiri tää Zowie kyllä vie toimivuudella , yksinkertaisuudella ja mukavuudella kaikki 	razerit	 , vaikka ei omaakkaan makronappeja ja ledejä
masiinat03370	neutral,neutral	luotettavuus,yleinen	Tämä oli juurikin pointtini . Vaikkeivat ne kiinan halpismuuntajat räjähtäisi käsiin niin ne silti antavat kehnoa sähköä laitteelle . Jos Suomesta ostaa , niin ei juurikaan ole väliä , mutta nykyään aika monet ostavat esim. 	DealExtremestä	 näitä vähemmän luotettavia muuntajia .
masiinat04107	positive,positive,positive,positive	laatu,suorituskyky,yleinen,yleiskuva	Mikä antivirus ? Jotkut antivirukset tsekkaavat kaikki sivut lataamisen yhteydessä ja tämä hidastaa yhteyttä . Olet varmaan Windowsilla , niin kannattaa poistaa antivirusohjelmat , käyttää Windows Defenderiä ja skannata kone Malwarebytesillä viikon välein . Nykyään Windows Defender ja 	Windows Firewall	 on aivan oikeasti varteenotettava vaihtoehto virussuojaukseen- ei eletä enää vuotta 2004 , jolloin oli välttämätöntä asentaa antivirus erikseen . t : AVG : n nettisuojaus hidasti nettiä aivan perkeleesti
masiinat04210	neutral,neutral,neutral,neutral	kysymys,yleinen	Onko paha juttu ? Ostin tämän kannettavan yli puoli vuotta sitten exältä , ja tiesin että koneeseen on asennettu windows uudelleen . Äsken tuli joku huomautus ettei 	windows	 ole aito ja olisi pitänyt katsoa jotain huomatuksia netistä , mutta laitoin ikkunan ruksista pois .
masiinat04574	neutral,neutral	yleinen	Toivottavasti menee oikeaan paikkaa mutta ... Tuli äsken katottua omaa akkulaturia jonka ostin 	lidlistä	 vuosia sitten . Olen varmaan 100 kertaa ladannut sillä lithium-akkuparistoja ja mikään ei ole räjähtäny/vuotanut/pistänyt taloa palamaan . Eikä edes kuumene paljookaan . Ulostulo AA pattereille on ollut 200ma ja 2.8v . Olen jättänyt ain yön ylitse latautumaan ja ottanut sitten aamulla pois laturista . Hyvin on toiminut , mutta miksi akut ei ole poksahdellut ?
masiinat05472	positive,positive,positive	toimivuus,yleinen,yleiskuva	No nythän tuo tuntuu tökkivän entistä useammin . On kyllä pettymys ollut tämä Moto G. Ennemmin olisi hankkinut jonkun 	Lumian	 , ei olisi ainakaan jähimistä tarvinnut noitua .
masiinat06448	positive,positive,positive	laatu,yleinen	Tuollainen 	40 Bravia	 . Oikein hyvä perustelkkari , OLED-tv tulee hankittua tilalle kun valikoima kasvaa ja hinnat laskevat .
masiinat06952	positive,positive,positive	hinta,toimivuus,yleinen	Onko tuo analoginen vai digitaalinen televisio ? 	DVBViewer	 on aika usein suositeltu ohjelma tuommoisten laitteiden kanssa ja ilmainen demoversiokin löytyy , jolla voi testata minkälainen ohjelma on kyseessä ja toimiiko tuo laite ohjelman kanssa .
masiinat07236	neutral,neutral,mixed	toimivuus,yleinen	Osaisiko kukaan kertoa mikä voisi olla vikana kun 	windows	 ei tunnista näyttöä näytönohjaimen dvi portista . HDMI liitännästä tulee tv:een kuva ja emolevyn dvi portista tulee tulee näyttöön .
musiikki00327	mixed,positive,positive,positive	mielipide,yleinen,yleiskuva	En pahemmin ole genrestä välittänyt ylä-asteen bodomvaiheen jälkeen , mutta kalmah on ihan kivaa . Toinen mitä tulee joskus kuunneltua on Ensiferumin 	Victory Songs	 . Oikeastaan ainut oikeasti hyvä levy heiltä .
musiikki00520	positive,positive	kuntoisuus,yleinen		Flatbush Zombies : ia	 tässä nyt hetken aikaa fiilistellyt ja pidän kovasti . 2014 odottaisin erityisesti Kendrickin , Rockyn ja Ab-Soulin julkaisuja .
musiikki02395	negative,negative,negative	arvo,kuntoisuus,laatu,yleinen		Dark Side of the Moon	 on Pink Floydin yliarvostetuin levy . Animals on todellakin paras . T : eri
musiikki02596	positive,positive	rap,soolo,suosikki,yleinen	Pusha ollut kyllä jo pitkän aikaa yks meikäläisen lempiräppäreistä . Pidin jo Clipse aikoina kovasti , mut etenkin nyt goodille siirtymisen ja soolomatskun myötä pakko sanoo et yks siisteimmistä ja parhaiten vetävistä jenkkiräppäreistä . MNIMN pienoinen pettymys kokonaisuutena , mut sen verran kovia biisejä levylle mahtuu mm. Numbers On The Boards ( ehkä viimeviuoden kovin räpkipale ) , että tulevaisuus lupailee 	Pusherille	 pelkkää hyvä .
musiikki04896	neutral,neutral,neutral	yleinen	Kertokaas mulle lisää bändei niinku Tyrves Foder ja 	Gierbude	 ???
musiikki05452	positive,positive,positive	laatu,musiikki linja,persoonallisuus,yleinen	Vihaajat vihaa .... mut 	Lordilla	 on hyviä biisejä ja siitä iso käsi , että kun on valinnut oman selkeän linjansa niin pysyy siinä . Eli peukku ylös .
musiikki06123	positive,positive,positive,positive	mielipide,yleinen	Löytyykö muita 	The Meads of Asphodel	 kuuntelijoita ? Aivan helvetin kova bändi !
musiikki07467	positive,positive	kuntoisuus,yleinen	Quantecin 	Journey of Mind	 on yksi parhaita ellei paras ambientkiekko , minkä olen kuullut .
